,0,1,2,3,4,5,6,7,8,9,10
21,0.5914255976676941,0.707830548286438,0.7097537517547607,0.4140141010284424,0.4781835675239563,0.45525169372558594,0.18163301050662994,0.6396061778068542,0.5301985740661621,0.5980122089385986,0.3570493161678314
22,0.5985873341560364,0.6951828002929688,0.7013150453567505,0.41468220949172974,0.4788098633289337,0.4561745226383209,0.17990230023860931,0.6462642550468445,0.5196636915206909,0.5956624150276184,0.3711959719657898
23,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
24,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
25,0.5880013108253479,0.7165359854698181,0.7102260589599609,0.42221707105636597,0.4684247076511383,0.4710347056388855,0.18070657551288605,0.6324434280395508,0.5288063883781433,0.5874865055084229,0.33937153220176697
26,0.583171546459198,0.7127560973167419,0.6995789408683777,0.43185803294181824,0.46592316031455994,0.480637788772583,0.17839579284191132,0.6415130496025085,0.5224015712738037,0.5898109078407288,0.3503255248069763
27,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
28,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
29,0.5939101576805115,0.7141953110694885,0.7109439373016357,0.4083736836910248,0.47825270891189575,0.44852012395858765,0.1771891862154007,0.6301652193069458,0.5312796831130981,0.5992907881736755,0.3475108742713928
30,0.6944554448127747,0.7027356624603271,0.6612219214439392,0.4585193693637848,0.581043541431427,0.49824059009552,0.1815483123064041,0.27516937255859375,0.48444920778274536,0.5329323410987854,0.19961433112621307
31,0.593163251876831,0.7051589488983154,0.6882726550102234,0.4260370433330536,0.47471746802330017,0.47593027353286743,0.17760607600212097,0.6492112278938293,0.515385627746582,0.5946095585823059,0.36354973912239075
32,0.5914255976676941,0.707830548286438,0.7097537517547607,0.4140141010284424,0.4781835675239563,0.45525169372558594,0.18163301050662994,0.6396061778068542,0.5301985740661621,0.5980122089385986,0.3570493161678314
33,0.5826140642166138,0.7070136070251465,0.7033025026321411,0.42649567127227783,0.4658948481082916,0.4673512876033783,0.1802375614643097,0.6480053663253784,0.5194266438484192,0.5904686450958252,0.3561805784702301
34,0.5910974740982056,0.712534487247467,0.6990329623222351,0.4083949029445648,0.48179399967193604,0.44689956307411194,0.17387467622756958,0.6564316153526306,0.5289610624313354,0.6067642569541931,0.36646005511283875
35,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
36,0.5877810716629028,0.7097386121749878,0.694587230682373,0.42894861102104187,0.4763641059398651,0.47904321551322937,0.17730925977230072,0.6430956125259399,0.5269143581390381,0.5994098782539368,0.36280518770217896
37,0.601642906665802,0.7151765823364258,0.7051055431365967,0.41113153100013733,0.48687809705734253,0.44328755140304565,0.17667625844478607,0.6273987293243408,0.5287403464317322,0.6055819392204285,0.34860482811927795
38,0.5877810716629028,0.7097386121749878,0.694587230682373,0.42894861102104187,0.4763641059398651,0.47904321551322937,0.17730925977230072,0.6430956125259399,0.5269143581390381,0.5994098782539368,0.36280518770217896
39,0.5903130173683167,0.7043854594230652,0.6963288187980652,0.42458996176719666,0.47915932536125183,0.4698404371738434,0.17915213108062744,0.6423714756965637,0.5212369561195374,0.6022324562072754,0.36830848455429077
40,0.6462793946266174,0.6973001956939697,0.5776732563972473,0.5811880826950073,0.6133243441581726,0.6208395957946777,0.18457913398742676,0.2216109186410904,0.5227391123771667,0.544386625289917,0.21361017227172852
41,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
42,0.5903130173683167,0.7043854594230652,0.6963288187980652,0.42458996176719666,0.47915932536125183,0.4698404371738434,0.17915213108062744,0.6423714756965637,0.5212369561195374,0.6022324562072754,0.36830848455429077
43,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
44,0.5939101576805115,0.7141953110694885,0.7109439373016357,0.4083736836910248,0.47825270891189575,0.44852012395858765,0.1771891862154007,0.6301652193069458,0.5312796831130981,0.5992907881736755,0.3475108742713928
45,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
46,0.5872145295143127,0.7084865570068359,0.6940639615058899,0.42970147728919983,0.46316707134246826,0.4770549237728119,0.17864979803562164,0.646055281162262,0.5107198357582092,0.5858628153800964,0.3506773114204407
47,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
48,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
49,0.5869611501693726,0.7038326859474182,0.6985505223274231,0.4235483407974243,0.4761219024658203,0.46527108550071716,0.17918987572193146,0.6495019197463989,0.5237538814544678,0.6002223491668701,0.3688586950302124
